from_object,from_layer,to_object,to_layer,package,via
SRC.QUANTITYOPEN,unknown,FACT.ORDER,dw-fact,FACT_Load_Order,proc:INTEGRATION.USP_LOADFACTORDER
SRC.QUANTITYORDERED,unknown,FACT.ORDER,dw-fact,FACT_Load_Order,proc:INTEGRATION.USP_LOADFACTORDER
SRC.REGIONCODE,unknown,ERR.REJECTEDCONSTRAINTVIOLATION,staging-err,REF_Load_Geography,proc:REF.USP_LOADCOUNTRY
SRC.REGIONCODE,unknown,FACT.ORDER,dw-fact,FACT_Load_Order,proc:INTEGRATION.USP_LOADFACTORDER
SRC.REGIONCODE,unknown,REF.COUNTRY,reference,REF_Load_Geography,proc:REF.USP_LOADCOUNTRY
SRC.REGIONNAME,unknown,ERR.REJECTEDLOOKUPFAILURE,staging-err,REF_Load_DateDimension,proc:REF.USP_LOADREGION
SRC.REGIONNAME,unknown,ERR.REJECTEDLOOKUPFAILURE,staging-err,REF_Load_Geography,proc:REF.USP_LOADREGION
SRC.REGIONNAME,unknown,ERR.REJECTEDLOOKUPFAILURE,staging-err,REF_Load_WarehouseSite,proc:REF.USP_LOADREGION
SRC.REGIONNAME,unknown,REF.REGION,reference,REF_Load_DateDimension,proc:REF.USP_LOADREGION
SRC.REGIONNAME,unknown,REF.REGION,reference,REF_Load_Geography,proc:REF.USP_LOADREGION
SRC.REGIONNAME,unknown,REF.REGION,reference,REF_Load_WarehouseSite,proc:REF.USP_LOADREGION
SRC.REQUESTEDDELIVERYDATE,unknown,FACT.ORDER,dw-fact,FACT_Load_Order,proc:INTEGRATION.USP_LOADFACTORDER
SRC.SALESCHANNELKEY,unknown,FACT.ORDER,dw-fact,FACT_Load_Order,proc:INTEGRATION.USP_LOADFACTORDER
SRC.SALESPERSONKEY,unknown,FACT.ORDER,dw-fact,FACT_Load_Order,proc:INTEGRATION.USP_LOADFACTORDER
SRC.STATEPROVINCEREQUIREDFLAG,unknown,ERR.REJECTEDCONSTRAINTVIOLATION,staging-err,REF_Load_Geography,proc:REF.USP_LOADCOUNTRY
SRC.STATEPROVINCEREQUIREDFLAG,unknown,REF.COUNTRY,reference,REF_Load_Geography,proc:REF.USP_LOADCOUNTRY
SRC.STOCKITEMKEY,unknown,FACT.ORDER,dw-fact,FACT_Load_Order,proc:INTEGRATION.USP_LOADFACTORDER
SRC.SUBREGIONNAME,unknown,ERR.REJECTEDCONSTRAINTVIOLATION,staging-err,REF_Load_Geography,proc:REF.USP_LOADCOUNTRY
SRC.SUBREGIONNAME,unknown,REF.COUNTRY,reference,REF_Load_Geography,proc:REF.USP_LOADCOUNTRY
SRC.TAXREGIMECODE,unknown,ERR.REJECTEDLOOKUPFAILURE,staging-err,REF_Load_DateDimension,proc:REF.USP_LOADREGION
SRC.TAXREGIMECODE,unknown,ERR.REJECTEDLOOKUPFAILURE,staging-err,REF_Load_Geography,proc:REF.USP_LOADREGION
SRC.TAXREGIMECODE,unknown,ERR.REJECTEDLOOKUPFAILURE,staging-err,REF_Load_WarehouseSite,proc:REF.USP_LOADREGION
SRC.TAXREGIMECODE,unknown,REF.REGION,reference,REF_Load_DateDimension,proc:REF.USP_LOADREGION
SRC.TAXREGIMECODE,unknown,REF.REGION,reference,REF_Load_Geography,proc:REF.USP_LOADREGION
SRC.TAXREGIMECODE,unknown,REF.REGION,reference,REF_Load_WarehouseSite,proc:REF.USP_LOADREGION
SRC.UNITPRICE,unknown,FACT.ORDER,dw-fact,FACT_Load_Order,proc:INTEGRATION.USP_LOADFACTORDER
SRC.UOMCLASSCODE,unknown,ERR.REJECTEDLOOKUPFAILURE,staging-err,REF_Load_TransactionType,proc:REF.USP_LOADUNITOFMEASURE
SRC.UOMCLASSCODE,unknown,REF.UNITOFMEASURE,reference,REF_Load_TransactionType,proc:REF.USP_LOADUNITOFMEASURE
SRC.UOMNAME,unknown,ERR.REJECTEDLOOKUPFAILURE,staging-err,REF_Load_TransactionType,proc:REF.USP_LOADUNITOFMEASURE
SRC.UOMNAME,unknown,REF.UNITOFMEASURE,reference,REF_Load_TransactionType,proc:REF.USP_LOADUNITOFMEASURE
SRC.VATREGISTRATIONMASK,unknown,ERR.REJECTEDCONSTRAINTVIOLATION,staging-err,REF_Load_Geography,proc:REF.USP_LOADCOUNTRY
SRC.VATREGISTRATIONMASK,unknown,REF.COUNTRY,reference,REF_Load_Geography,proc:REF.USP_LOADCOUNTRY
SRC.WEIGHTUOMCODE,unknown,ERR.REJECTEDLOOKUPFAILURE,staging-err,REF_Load_DateDimension,proc:REF.USP_LOADREGION
SRC.WEIGHTUOMCODE,unknown,ERR.REJECTEDLOOKUPFAILURE,staging-err,REF_Load_Geography,proc:REF.USP_LOADREGION
SRC.WEIGHTUOMCODE,unknown,ERR.REJECTEDLOOKUPFAILURE,staging-err,REF_Load_WarehouseSite,proc:REF.USP_LOADREGION
SRC.WEIGHTUOMCODE,unknown,REF.REGION,reference,REF_Load_DateDimension,proc:REF.USP_LOADREGION
SRC.WEIGHTUOMCODE,unknown,REF.REGION,reference,REF_Load_Geography,proc:REF.USP_LOADREGION
SRC.WEIGHTUOMCODE,unknown,REF.REGION,reference,REF_Load_WarehouseSite,proc:REF.USP_LOADREGION
ST.STATS_ID,unknown,ETL.MAINTENANCELOG,etl-control,MNT_Update_Statistics,direct
ST.STATS_ID,unknown,WORK.STATISTICSREFRESHPLAN,sqlserver-staging,MNT_Update_Statistics,direct
STG.APINVOICE,staging-stg,ERR.APAGINGREJECT,sqlserver-staging,FIN_Load_ApAging,direct
STG.APINVOICE,staging-stg,ERR.REJECTEDPAYMENT,staging-err,STG_Work_PaymentMatch,direct
STG.APINVOICE,staging-stg,ERR.REJECTEDPAYMENT,staging-err,STG_Work_PaymentMatch,proc:WORK.USP_MATCHPAYMENTSTOINVOICES
STG.APINVOICE,staging-stg,FACT.PAYMENT,dw-fact,FIN_Currency_Revaluation,direct
STG.APINVOICE,staging-stg,STG.PAYMENT,staging-stg,STG_Work_PaymentMatch,proc:WORK.USP_MATCHPAYMENTSTOINVOICES
STG.APINVOICE,staging-stg,WORK.APAGINGSTAGING,sqlserver-staging,FIN_Load_ApAging,direct
STG.APINVOICE,staging-stg,WORK.FXREVALUATIONRATE,sqlserver-staging,FIN_Currency_Revaluation,direct
STG.APINVOICE,staging-stg,WORK.PAYMENTMATCHED,staging-work,STG_Work_PaymentMatch,direct
STG.APINVOICE,staging-stg,WORK.PAYMENTMATCHED,staging-work,STG_Work_PaymentMatch,proc:WORK.USP_MATCHPAYMENTSTOINVOICES
STG.APINVOICEHEADER,sqlserver-staging,FACT.SUPPLIER PAYMENT,dw-fact,FACT_Load_SupplierPayment,proc:INTEGRATION.USP_LOADFACTSUPPLIERPAYMENT
STG.APINVOICELINE,staging-stg,AGGREGATE.SUPPLIER PERFORMANCE,dw-aggregate,PRC_Load_SupplierScorecard,direct
STG.APINVOICELINE,staging-stg,ERR.WITHHOLDINGTAXREJECT,sqlserver-staging,FIN_Load_WithholdingTax,direct
STG.APINVOICELINE,staging-stg,ETL.REJECTEDRECORD,control-table,PRC_Load_ReceiptMatching,direct
STG.APINVOICELINE,staging-stg,FACT.PURCHASE RECEIPT,dw-fact,PRC_Load_ReceiptMatching,direct
STG.APINVOICELINE,staging-stg,WORK.RECEIPTGRNI,sqlserver-staging,PRC_Load_ReceiptMatching,direct
STG.APINVOICELINE,staging-stg,WORK.RECEIPTMATCH,sqlserver-staging,PRC_Load_ReceiptMatching,direct
STG.APINVOICELINE,staging-stg,WORK.RECEIPTMATCHEXCEPTION,sqlserver-staging,PRC_Load_ReceiptMatching,direct
STG.APINVOICELINE,staging-stg,WORK.SUPPLIERSCORECARD,sqlserver-staging,PRC_Load_SupplierScorecard,direct
STG.APINVOICELINE,staging-stg,WORK.WITHHOLDINGCERTIFICATEQUEUE,sqlserver-staging,FIN_Load_WithholdingTax,direct
STG.APINVOICELINE,staging-stg,WORK.WITHHOLDINGTAXLINE,sqlserver-staging,FIN_Load_WithholdingTax,direct
STG.APPAYMENTALLOCATION,sqlserver-staging,FACT.SUPPLIER PAYMENT,dw-fact,FACT_Load_SupplierPayment,proc:INTEGRATION.USP_LOADFACTSUPPLIERPAYMENT
STG.APPAYMENTRUN,sqlserver-staging,FACT.SUPPLIER PAYMENT,dw-fact,FACT_Load_SupplierPayment,proc:INTEGRATION.USP_LOADFACTSUPPLIERPAYMENT
STG.CARRIERTRACKINGEVENT,sqlserver-staging,FACT.SHIPMENT,dw-fact,FACT_Load_Shipment,proc:INTEGRATION.USP_LOADFACTSHIPMENT
STG.CASHALLOCATION,sqlserver-staging,FACT.PAYMENT,dw-fact,FACT_Load_Payment,proc:INTEGRATION.USP_LOADFACTPAYMENT
STG.CASHRECEIPT,sqlserver-staging,FACT.PAYMENT,dw-fact,FACT_Load_Payment,proc:INTEGRATION.USP_LOADFACTPAYMENT
STG.CITY,sqlserver-staging,DIMENSION.CITY,dw-dimension,DIM_Load_City,proc:INTEGRATION.USP_MIGRATESTAGEDCITYDATA
STG.CITY,sqlserver-staging,ETL.REJECTEDRECORD,control-table,DIM_Load_City,proc:INTEGRATION.USP_MIGRATESTAGEDCITYDATA
STG.CITY,sqlserver-staging,INTEGRATION.DIMENSIONLOADAUDIT,sqlserver-dw,DIM_Load_City,proc:INTEGRATION.USP_MIGRATESTAGEDCITYDATA
STG.COMMISSIONPLAN,sqlserver-staging,ERR.COMMISSIONAPACREJECT,sqlserver-staging,SLS_APAC_Load_Commission,direct
STG.COMMISSIONPLAN,sqlserver-staging,WORK.COMMISSIONAPAC,sqlserver-staging,SLS_APAC_Load_Commission,direct
STG.COMMISSIONPLAN,sqlserver-staging,WORK.COMMISSIONEU,sqlserver-staging,SLS_EU_Load_Commission,direct
STG.COMMISSIONPLAN,sqlserver-staging,WORK.COMMISSIONEUHELD,sqlserver-staging,SLS_EU_Load_Commission,direct
STG.COMMISSIONPLAN,sqlserver-staging,WORK.COMMISSIONNA,sqlserver-staging,SLS_NA_Load_Commission,direct
STG.CONSIGNMENT,sqlserver-staging,FACT.SHIPMENT,dw-fact,FACT_Load_Shipment,proc:INTEGRATION.USP_LOADFACTSHIPMENT
STG.COOKIECONSENT,sqlserver-staging,FACT.WEB SESSION,dw-fact,FACT_Load_WebSession,proc:INTEGRATION.USP_LOADFACTWEBSESSION
STG.COSTALLOCATIONRULE,sqlserver-staging,AGGREGATE.FINANCE CLOSE SUMMARY,dw-aggregate,FIN_Load_CostAllocation,direct
STG.COSTALLOCATIONRULE,sqlserver-staging,WORK.COSTALLOCATIONRESULT,sqlserver-staging,FIN_Load_CostAllocation,direct
STG.COSTALLOCATIONTARGET,sqlserver-staging,AGGREGATE.FINANCE CLOSE SUMMARY,dw-aggregate,FIN_Load_CostAllocation,direct
STG.COSTALLOCATIONTARGET,sqlserver-staging,WORK.COSTALLOCATIONRESULT,sqlserver-staging,FIN_Load_CostAllocation,direct
STG.COSTCENTER,staging-stg,ERR.REJECTEDINVOICELINE,staging-err,STG_Load_ApInvoice,direct
STG.COSTCENTER,staging-stg,ERR.REJECTEDLOOKUPFAILURE,staging-err,STG_Load_ApInvoice,direct
STG.COSTCENTER,staging-stg,ERR.REJECTEDLOOKUPFAILURE,staging-err,STG_Load_CostCenter,direct
STG.COSTCENTER,staging-stg,STG.APINVOICE,staging-stg,STG_Load_ApInvoice,direct
STG.COSTCENTER,staging-stg,STG.APINVOICELINE,staging-stg,STG_Load_ApInvoice,direct
STG.COSTCENTER,staging-stg,STG.COSTCENTER,staging-stg,STG_Load_CostCenter,direct
STG.COSTCENTRE,sqlserver-staging,AGGREGATE.FINANCE CLOSE SUMMARY,dw-aggregate,FIN_Load_CostAllocation,direct
STG.COSTCENTRE,sqlserver-staging,WORK.COSTALLOCATIONRESULT,sqlserver-staging,FIN_Load_CostAllocation,direct
STG.COSTCENTREBALANCE,sqlserver-staging,AGGREGATE.FINANCE CLOSE SUMMARY,dw-aggregate,FIN_Load_CostAllocation,direct
STG.COSTCENTREBALANCE,sqlserver-staging,WORK.COSTALLOCATIONRESULT,sqlserver-staging,FIN_Load_CostAllocation,direct
STG.CREDITNOTE,staging-stg,AGGREGATE.REGIONAL SALES PERFORMANCE,dw-aggregate,SLS_Load_QuotaAttainment,direct
STG.CREDITNOTE,staging-stg,ERR.REJECTEDINVOICELINE,staging-err,FACT_Load_CreditNote,direct
STG.CREDITNOTE,staging-stg,ERR.REJECTEDLOOKUPFAILURE,staging-err,FACT_Load_CreditNote,direct
STG.CREDITNOTE,staging-stg,FACT.CREDIT NOTE,dw-fact,FACT_Load_CreditNote,direct
STG.CREDITNOTE,staging-stg,FACT.SALE,dw-fact,FACT_Load_CreditNote,direct
STG.CREDITNOTE,staging-stg,WORK.PAYMENTMATCHED,staging-work,FACT_Load_CreditNote,direct
STG.CREDITNOTE,staging-stg,WORK.QUOTAATTAINMENT,sqlserver-staging,SLS_Load_QuotaAttainment,direct
STG.CREDITNOTEHEADER,sqlserver-staging,FACT.CREDIT NOTE,dw-fact,FACT_Load_CreditNote,proc:INTEGRATION.USP_LOADFACTCREDITNOTE
STG.CREDITNOTELINE,sqlserver-staging,FACT.CREDIT NOTE,dw-fact,FACT_Load_CreditNote,proc:INTEGRATION.USP_LOADFACTCREDITNOTE
STG.CURRENCYRATE,sqlserver-staging,ERR.REJECTEDCONSTRAINTVIOLATION,staging-err,FACT_Load_GLPosting,direct
STG.CURRENCYRATE,sqlserver-staging,ERR.REJECTEDCONSTRAINTVIOLATION,staging-err,FACT_Load_Purchase,direct
STG.CURRENCYRATE,sqlserver-staging,ERR.REJECTEDINVOICELINE,staging-err,FACT_APAC_Load_Sale,direct
STG.CURRENCYRATE,sqlserver-staging,ERR.REJECTEDINVOICELINE,staging-err,FACT_EU_Load_Sale,direct
STG.CURRENCYRATE,sqlserver-staging,ERR.REJECTEDLOOKUPFAILURE,staging-err,FACT_APAC_Load_Sale,direct
STG.CURRENCYRATE,sqlserver-staging,ERR.REJECTEDLOOKUPFAILURE,staging-err,FACT_EU_Load_Sale,direct
STG.CURRENCYRATE,sqlserver-staging,ERR.REJECTEDLOOKUPFAILURE,staging-err,FACT_Load_GLPosting,direct
STG.CURRENCYRATE,sqlserver-staging,ERR.REJECTEDLOOKUPFAILURE,staging-err,FACT_Load_SupplierPayment,direct
STG.CURRENCYRATE,sqlserver-staging,ERR.REJECTEDPAYMENT,staging-err,FACT_Load_Payment,direct
STG.CURRENCYRATE,sqlserver-staging,ERR.REJECTEDPAYMENT,staging-err,FACT_Load_SupplierPayment,direct
STG.CURRENCYRATE,sqlserver-staging,FACT.GL POSTING,dw-fact,FACT_Load_GLPosting,direct
STG.CURRENCYRATE,sqlserver-staging,FACT.PAYMENT,dw-fact,FACT_Load_Payment,direct
STG.CURRENCYRATE,sqlserver-staging,FACT.PURCHASE,dw-fact,FACT_Load_Purchase,direct
STG.CURRENCYRATE,sqlserver-staging,FACT.SALE,dw-fact,FACT_APAC_Load_Sale,direct
STG.CURRENCYRATE,sqlserver-staging,FACT.SALE,dw-fact,FACT_EU_Load_Sale,direct
STG.CURRENCYRATE,sqlserver-staging,FACT.SUPPLIER PAYMENT,dw-fact,FACT_Load_SupplierPayment,direct
STG.CURRENCYRATE,sqlserver-staging,WORK.CURRENCYCONVERSIONSCRATCH,staging-work,FACT_APAC_Load_Sale,direct
STG.CURRENCYRATE,sqlserver-staging,WORK.CURRENCYCONVERSIONSCRATCH,staging-work,FACT_EU_Load_Sale,direct
STG.CURRENCYRATE,sqlserver-staging,WORK.LATEARRIVINGDIMENSIONQUEUE,staging-work,FACT_APAC_Load_Sale,direct
STG.CURRENCYRATE,sqlserver-staging,WORK.LATEARRIVINGDIMENSIONQUEUE,staging-work,FACT_EU_Load_Sale,direct
STG.CURRENCYRATE,sqlserver-staging,WORK.LATEARRIVINGDIMENSIONQUEUE,staging-work,FACT_Load_Purchase,direct
STG.CURRENCYRATE,sqlserver-staging,WORK.PAYMENTMATCHED,staging-work,FACT_Load_Payment,direct
STG.CURRENCYRATE,sqlserver-staging,WORK.PURCHASELINEENRICHED,staging-work,FACT_Load_Purchase,direct
STG.CUSTOMER,staging-stg,DIMENSION.CUSTOMER,dw-dimension,DIM_APAC_Load_Customer,direct
STG.CUSTOMER,staging-stg,DIMENSION.CUSTOMER,dw-dimension,DIM_EU_Load_Customer,direct
STG.CUSTOMER,staging-stg,DIMENSION.CUSTOMER,dw-dimension,DIM_NA_Load_Customer,direct
STG.CUSTOMER,staging-stg,ERR.REJECTEDCUSTOMER,staging-err,DIM_APAC_Load_Customer,direct
STG.CUSTOMER,staging-stg,ERR.REJECTEDCUSTOMER,staging-err,DIM_EU_Load_Customer,direct
STG.CUSTOMER,staging-stg,ERR.REJECTEDCUSTOMER,staging-err,DIM_NA_Load_Customer,direct
STG.CUSTOMER,staging-stg,ERR.REJECTEDCUSTOMER,staging-err,DQ_Customer_Screen,direct
STG.CUSTOMER,staging-stg,ERR.REJECTEDCUSTOMER,staging-err,STG_Work_CustomerDedup,direct
STG.CUSTOMER,staging-stg,ERR.REJECTEDINVOICELINE,staging-err,FACT_EU_Load_Sale,direct
STG.CUSTOMER,staging-stg,ERR.REJECTEDLOOKUPFAILURE,staging-err,DQ_OrderLine_Screen,direct
STG.CUSTOMER,staging-stg,ERR.REJECTEDLOOKUPFAILURE,staging-err,FACT_EU_Load_Sale,direct
STG.CUSTOMER,staging-stg,ERR.REJECTEDLOOKUPFAILURE,staging-err,STG_Load_Order,direct
STG.CUSTOMER,staging-stg,ERR.REJECTEDORDERLINE,staging-err,DQ_OrderLine_Screen,direct
STG.CUSTOMER,staging-stg,ERR.REJECTEDORDERLINE,staging-err,STG_Load_Order,direct
STG.CUSTOMER,staging-stg,ETL.DATAQUALITYRESULT,control-table,DQ_Customer_Screen,direct
STG.CUSTOMER,staging-stg,ETL.DATAQUALITYRESULT,control-table,DQ_OrderLine_Screen,direct
STG.CUSTOMER,staging-stg,FACT.SALE,dw-fact,FACT_EU_Load_Sale,direct
STG.CUSTOMER,staging-stg,REF.SOURCEKEYCROSSWALK,reference,STG_Work_CustomerDedup,proc:STG.USP_DEDUPLICATECUSTOMER
STG.CUSTOMER,staging-stg,STG.CUSTOMER,staging-stg,STG_Load_Customer,proc:STG.USP_NORMALIZECUSTOMER
STG.CUSTOMER,staging-stg,STG.CUSTOMER,staging-stg,STG_Load_Employee,proc:STG.USP_NORMALIZECUSTOMER
STG.CUSTOMER,staging-stg,STG.CUSTOMER,staging-stg,STG_Load_PartnerSale,proc:STG.USP_NORMALIZECUSTOMER
STG.CUSTOMER,staging-stg,STG.CUSTOMER,staging-stg,STG_Work_CustomerDedup,proc:STG.USP_DEDUPLICATECUSTOMER
STG.CUSTOMER,staging-stg,STG.ORDER,staging-stg,STG_Load_Order,direct
STG.CUSTOMER,staging-stg,STG.ORDERLINE,staging-stg,STG_Load_Order,direct
STG.CUSTOMER,staging-stg,WORK.CURRENCYCONVERSIONSCRATCH,staging-work,FACT_EU_Load_Sale,direct
STG.CUSTOMER,staging-stg,WORK.CUSTOMERADDRESSSTANDARDIZED,staging-work,STG_Work_CustomerDedup,direct
STG.CUSTOMER,staging-stg,WORK.CUSTOMERDEDUP,staging-work,DIM_EU_Load_Customer,direct
STG.CUSTOMER,staging-stg,WORK.CUSTOMERDEDUP,staging-work,DIM_NA_Load_Customer,direct
STG.CUSTOMER,staging-stg,WORK.CUSTOMERDEDUP,staging-work,STG_Work_CustomerDedup,direct
STG.CUSTOMER,staging-stg,WORK.CUSTOMERDEDUP,staging-work,STG_Work_CustomerDedup,proc:STG.USP_DEDUPLICATECUSTOMER
STG.CUSTOMER,staging-stg,WORK.LATEARRIVINGDIMENSIONQUEUE,staging-work,FACT_EU_Load_Sale,direct
STG.CUSTOMERADDRESS,staging-stg,ERR.REJECTEDCUSTOMER,staging-err,STG_Work_CustomerDedup,direct
STG.CUSTOMERADDRESS,staging-stg,ERR.REJECTEDORDERLINE,staging-err,STG_Load_Order,proc:STG.USP_APPENDINCREMENTAL_ORDERLINE
STG.CUSTOMERADDRESS,staging-stg,REF.SOURCEKEYCROSSWALK,reference,STG_Work_CustomerDedup,proc:STG.USP_DEDUPLICATECUSTOMER
STG.CUSTOMERADDRESS,staging-stg,STG.CUSTOMER,staging-stg,STG_Work_CustomerDedup,proc:STG.USP_DEDUPLICATECUSTOMER
STG.CUSTOMERADDRESS,staging-stg,STG.CUSTOMERADDRESS,staging-stg,STG_Load_CustomerAddress,proc:STG.USP_NORMALIZEADDRESS
STG.CUSTOMERADDRESS,staging-stg,STG.ORDERLINE,staging-stg,STG_Load_Order,proc:STG.USP_APPENDINCREMENTAL_ORDERLINE
STG.CUSTOMERADDRESS,staging-stg,WORK.CUSTOMERADDRESSSTANDARDIZED,staging-work,STG_Load_CustomerAddress,proc:STG.USP_NORMALIZEADDRESS
STG.CUSTOMERADDRESS,staging-stg,WORK.CUSTOMERADDRESSSTANDARDIZED,staging-work,STG_Work_CustomerDedup,direct
STG.CUSTOMERADDRESS,staging-stg,WORK.CUSTOMERDEDUP,staging-work,STG_Work_CustomerDedup,direct
STG.CUSTOMERADDRESS,staging-stg,WORK.CUSTOMERDEDUP,staging-work,STG_Work_CustomerDedup,proc:STG.USP_DEDUPLICATECUSTOMER
STG.CUSTOMERADDRESS,staging-stg,WORK.LATEARRIVINGDIMENSIONQUEUE,staging-work,STG_Load_Order,proc:STG.USP_APPENDINCREMENTAL_ORDERLINE
STG.CUSTOMERCATEGORY,sqlserver-staging,DIMENSION.CUSTOMER CATEGORY,dw-dimension,DIM_Load_CustomerCategory,direct
STG.CUSTOMERCATEGORY,sqlserver-staging,ERR.REJECTEDCUSTOMER,staging-err,DIM_Load_CustomerCategory,direct
STG.CUSTOMERCATEGORY,sqlserver-staging,WORK.CUSTOMERDEDUP,staging-work,DIM_Load_CustomerCategory,direct
STG.CUSTOMERPAYMENT,sqlserver-staging,WORK.COMMISSIONEU,sqlserver-staging,SLS_EU_Load_Commission,direct
STG.CUSTOMERPAYMENT,sqlserver-staging,WORK.COMMISSIONEUHELD,sqlserver-staging,SLS_EU_Load_Commission,direct
STG.CUSTOMERSEGMENT,sqlserver-staging,DIMENSION.CUSTOMER,dw-dimension,DIM_Load_CustomerSegment,proc:INTEGRATION.USP_MIGRATESTAGEDCUSTOMERSEGMENTDATA
STG.CUSTOMERSEGMENT,sqlserver-staging,DIMENSION.CUSTOMER SEGMENT,dw-dimension,DIM_Load_CustomerSegment,direct
STG.CUSTOMERSEGMENT,sqlserver-staging,DIMENSION.CUSTOMER SEGMENT,dw-dimension,DIM_Load_CustomerSegment,proc:INTEGRATION.USP_MIGRATESTAGEDCUSTOMERSEGMENTDATA
STG.CUSTOMERSEGMENT,sqlserver-staging,ERR.REJECTEDCONSTRAINTVIOLATION,staging-err,DIM_Load_CustomerSegment,direct
STG.CUSTOMERSEGMENT,sqlserver-staging,ETL.REJECTEDRECORD,control-table,DIM_Load_CustomerSegment,proc:INTEGRATION.USP_MIGRATESTAGEDCUSTOMERSEGMENTDATA
STG.CUSTOMERSEGMENT,sqlserver-staging,INTEGRATION.DIMENSIONLOADAUDIT,sqlserver-dw,DIM_Load_CustomerSegment,proc:INTEGRATION.USP_MIGRATESTAGEDCUSTOMERSEGMENTDATA
STG.CUSTOMERSEGMENTASSIGNMENT,sqlserver-staging,DIMENSION.CUSTOMER,dw-dimension,DIM_Load_CustomerSegment,proc:INTEGRATION.USP_MIGRATESTAGEDCUSTOMERSEGMENTDATA
STG.CUSTOMERSEGMENTASSIGNMENT,sqlserver-staging,DIMENSION.CUSTOMER SEGMENT,dw-dimension,DIM_Load_CustomerSegment,proc:INTEGRATION.USP_MIGRATESTAGEDCUSTOMERSEGMENTDATA
STG.CUSTOMERSEGMENTASSIGNMENT,sqlserver-staging,ETL.REJECTEDRECORD,control-table,DIM_Load_CustomerSegment,proc:INTEGRATION.USP_MIGRATESTAGEDCUSTOMERSEGMENTDATA
STG.CUSTOMERSEGMENTASSIGNMENT,sqlserver-staging,INTEGRATION.DIMENSIONLOADAUDIT,sqlserver-dw,DIM_Load_CustomerSegment,proc:INTEGRATION.USP_MIGRATESTAGEDCUSTOMERSEGMENTDATA
STG.CUSTOMERTRANSACTION,sqlserver-staging,ERR.REJECTEDLOOKUPFAILURE,staging-err,FACT_Load_CustomerTransaction,direct
STG.CUSTOMERTRANSACTION,sqlserver-staging,ERR.REJECTEDPAYMENT,staging-err,FACT_Load_CustomerTransaction,direct
STG.CUSTOMERTRANSACTION,sqlserver-staging,FACT.CUSTOMER TRANSACTION,dw-fact,FACT_Load_CustomerTransaction,direct
STG.CUSTOMERTRANSACTION,sqlserver-staging,WORK.LATEARRIVINGDIMENSIONQUEUE,staging-work,FACT_Load_CustomerTransaction,direct
STG.CUSTOMSCLEARANCE,sqlserver-staging,FACT.SHIPMENT,dw-fact,FACT_Load_Shipment,proc:INTEGRATION.USP_LOADFACTSHIPMENT
STG.CYCLECOUNT,sqlserver-staging,ETL.REJECTEDRECORD,control-table,INV_Load_CycleCountVariance,direct
STG.CYCLECOUNT,sqlserver-staging,WORK.CYCLECOUNTVARIANCE,sqlserver-staging,INV_Load_CycleCountVariance,direct
STG.DAILYINVENTORYSNAPSHOT,sqlserver-staging,ERR.REJECTEDCONSTRAINTVIOLATION,staging-err,FACT_Load_DailyInventorySnapshot,direct
STG.DAILYINVENTORYSNAPSHOT,sqlserver-staging,ERR.REJECTEDLOOKUPFAILURE,staging-err,FACT_Load_DailyInventorySnapshot,direct
STG.DAILYINVENTORYSNAPSHOT,sqlserver-staging,FACT.DAILY INVENTORY SNAPSHOT,dw-fact,FACT_Load_DailyInventorySnapshot,direct
STG.DAILYSALESSNAPSHOT,sqlserver-staging,ERR.REJECTEDCONSTRAINTVIOLATION,staging-err,FACT_Load_DailySalesSnapshot,direct
STG.DAILYSALESSNAPSHOT,sqlserver-staging,ERR.REJECTEDINVOICELINE,staging-err,FACT_Load_DailySalesSnapshot,direct
STG.DAILYSALESSNAPSHOT,sqlserver-staging,FACT.DAILY SALES SNAPSHOT,dw-fact,FACT_Load_DailySalesSnapshot,direct
STG.EMPLOYEE,staging-stg,DIMENSION.EMPLOYEE,dw-dimension,DIM_Load_Employee,direct
STG.EMPLOYEE,staging-stg,ERR.REJECTEDCONSTRAINTVIOLATION,staging-err,DIM_Load_Employee,direct
STG.EXCHANGERATEDAILY,sqlserver-staging,FACT.PURCHASE,dw-fact,FACT_Load_Purchase,proc:INTEGRATION.USP_LOADFACTPURCHASE
STG.FACTCORRECTIONREQUEST,sqlserver-staging,FACT.ORDER,dw-fact,FACT_Apply_Corrections,proc:INTEGRATION.USP_APPLYFACTCORRECTIONS
STG.FACTCORRECTIONREQUEST,sqlserver-staging,FACT.PAYMENT,dw-fact,FACT_Apply_Corrections,proc:INTEGRATION.USP_APPLYFACTCORRECTIONS
STG.FACTCORRECTIONREQUEST,sqlserver-staging,FACT.SALE,dw-fact,FACT_Apply_Corrections,proc:INTEGRATION.USP_APPLYFACTCORRECTIONS
STG.FACTCORRECTIONREQUEST,sqlserver-staging,STG.FACTCORRECTIONREQUEST,sqlserver-staging,FACT_Apply_Corrections,proc:INTEGRATION.USP_APPLYFACTCORRECTIONS
STG.FISCALCALENDAR445,sqlserver-staging,AGGREGATE.REGIONAL SALES PERFORMANCE,dw-aggregate,SLS_Load_QuotaAttainment,direct
STG.FISCALCALENDAR445,sqlserver-staging,ERR.COMMISSIONAPACREJECT,sqlserver-staging,SLS_APAC_Load_Commission,direct
STG.FISCALCALENDAR445,sqlserver-staging,WORK.COMMISSIONAPAC,sqlserver-staging,SLS_APAC_Load_Commission,direct
